artifactId,size,api_usage,api_usage_rank,tags,source_available,groupId,version_index,version,category,version_usage
spring-test,2532,112174,10,spring;testing,true,org.springframework,90,4.3.4.RELEASE,Testing Frameworks,1382
spring-test,2532,112174,10,spring;testing,false,org.springframework,91,4.3.4.release,Testing Frameworks,1
spring-test,2532,112174,10,spring;testing,false,org.springframework,92,4.3.4.Release,Testing Frameworks,1
spring-test,2539,112174,10,spring;testing,true,org.springframework,93,4.3.5.RELEASE,Testing Frameworks,1319
spring-test,2539,112174,10,spring;testing,false,org.springframework,94,4.3.5.release,Testing Frameworks,1
spring-test,2540,112174,10,spring;testing,true,org.springframework,95,4.3.6.RELEASE,Testing Frameworks,1344
spring-test,2540,112174,10,spring;testing,false,org.springframework,96,4.3.6.release,Testing Frameworks,1
spring-test,2540,112174,10,spring;testing,true,org.springframework,97,4.3.7.RELEASE,Testing Frameworks,2324
spring-test,2541,112174,10,spring;testing,true,org.springframework,98,4.3.8.RELEASE,Testing Frameworks,1657
spring-test,2546,112174,10,spring;testing,true,org.springframework,99,4.3.9.RELEASE,Testing Frameworks,1594
spring-test,2545,112174,10,spring;testing,true,org.springframework,100,4.3.10.RELEASE,Testing Frameworks,1207
spring-test,2545,112174,10,spring;testing,true,org.springframework,101,4.3.11.RELEASE,Testing Frameworks,523
spring-test,2556,112174,10,spring;testing,true,org.springframework,102,4.3.12.RELEASE,Testing Frameworks,404
spring-test,2731,112174,10,spring;testing,true,org.springframework,103,5.0.0.RELEASE,Testing Frameworks,373
spring-test,2729,112174,10,spring;testing,true,org.springframework,104,5.0.1.RELEASE,Testing Frameworks,168
jackson-core-asl,580,20593,80,codehaus;json,true,org.codehaus.jackson,0,0.9.6,JSON Libraries,2
jackson-core-asl,599,20593,80,codehaus;json,true,org.codehaus.jackson,1,0.9.7,JSON Libraries,1
jackson-core-asl,663,20593,80,codehaus;json,true,org.codehaus.jackson,2,0.9.8,JSON Libraries,3
jackson-core-asl,695,20593,80,codehaus;json,true,org.codehaus.jackson,3,0.9.9,JSON Libraries,1
jackson-core-asl,697,20593,80,codehaus;json,true,org.codehaus.jackson,4,0.9.9-4,JSON Libraries,1
jackson-core-asl,707,20593,80,codehaus;json,true,org.codehaus.jackson,5,0.9.9-6,JSON Libraries,1
jackson-core-asl,707,20593,80,codehaus;json,true,org.codehaus.jackson,6,1.0.0,JSON Libraries,6
jackson-core-asl,707,20593,80,codehaus;json,true,org.codehaus.jackson,7,1.0.1,JSON Libraries,17
jackson-core-asl,1295,20593,80,codehaus;json,true,org.codehaus.jackson,8,1.1.0,JSON Libraries,58
jackson-core-asl,711,20593,80,codehaus;json,true,org.codehaus.jackson,9,1.1.1,JSON Libraries,7
jackson-core-asl,711,20593,80,codehaus;json,true,org.codehaus.jackson,10,1.1.2,JSON Libraries,2
jackson-core-asl,730,20593,80,codehaus;json,true,org.codehaus.jackson,11,1.2.0,JSON Libraries,10
jackson-core-asl,731,20593,80,codehaus;json,true,org.codehaus.jackson,12,1.2.1,JSON Libraries,6
jackson-core-asl,765,20593,80,codehaus;json,true,org.codehaus.jackson,13,1.3.0,JSON Libraries,14
jackson-core-asl,765,20593,80,codehaus;json,true,org.codehaus.jackson,14,1.3.1,JSON Libraries,2
jackson-core-asl,765,20593,80,codehaus;json,true,org.codehaus.jackson,15,1.3.2,JSON Libraries,6
jackson-core-asl,830,20593,80,codehaus;json,true,org.codehaus.jackson,16,1.4.0,JSON Libraries,39
jackson-core-asl,831,20593,80,codehaus;json,true,org.codehaus.jackson,17,1.4.1,JSON Libraries,10
jackson-core-asl,833,20593,80,codehaus;json,true,org.codehaus.jackson,18,1.4.2,JSON Libraries,140
jackson-core-asl,833,20593,80,codehaus;json,true,org.codehaus.jackson,19,1.4.3,JSON Libraries,25
jackson-core-asl,833,20593,80,codehaus;json,true,org.codehaus.jackson,20,1.4.4,JSON Libraries,1
jackson-core-asl,833,20593,80,codehaus;json,true,org.codehaus.jackson,21,1.4.5,JSON Libraries,3
jackson-core-asl,945,20593,80,codehaus;json,true,org.codehaus.jackson,22,1.5.0,JSON Libraries,67
jackson-core-asl,945,20593,80,codehaus;json,true,org.codehaus.jackson,23,1.5.1,JSON Libraries,16
jackson-core-asl,945,20593,80,codehaus;json,true,org.codehaus.jackson,24,1.5.2,JSON Libraries,260
jackson-core-asl,945,20593,80,codehaus;json,true,org.codehaus.jackson,25,1.5.3,JSON Libraries,38
jackson-core-asl,945,20593,80,codehaus;json,true,org.codehaus.jackson,26,1.5.4,JSON Libraries,19
jackson-core-asl,945,20593,80,codehaus;json,true,org.codehaus.jackson,27,1.5.5,JSON Libraries,79
jackson-core-asl,946,20593,80,codehaus;json,true,org.codehaus.jackson,28,1.5.6,JSON Libraries,17
jackson-core-asl,946,20593,80,codehaus;json,true,org.codehaus.jackson,29,1.5.8,JSON Libraries,2
jackson-core-asl,1087,20593,80,codehaus;json,true,org.codehaus.jackson,30,1.6.0,JSON Libraries,108
jackson-core-asl,1087,20593,80,codehaus;json,true,org.codehaus.jackson,31,1.6.1,JSON Libraries,42
jackson-core-asl,1087,20593,80,codehaus;json,true,org.codehaus.jackson,32,1.6.2,JSON Libraries,51
jackson-core-asl,1087,20593,80,codehaus;json,true,org.codehaus.jackson,33,1.6.3,JSON Libraries,251
jackson-core-asl,1087,20593,80,codehaus;json,true,org.codehaus.jackson,34,1.6.4,JSON Libraries,171
jackson-core-asl,1087,20593,80,codehaus;json,true,org.codehaus.jackson,35,1.6.5,JSON Libraries,4
jackson-core-asl,1087,20593,80,codehaus;json,true,org.codehaus.jackson,36,1.6.6,JSON Libraries,5
jackson-core-asl,1087,20593,80,codehaus;json,true,org.codehaus.jackson,37,1.6.7,JSON Libraries,3
jackson-core-asl,1087,20593,80,codehaus;json,true,org.codehaus.jackson,38,1.6.9,JSON Libraries,20
jackson-core-asl,1124,20593,80,codehaus;json,true,org.codehaus.jackson,39,1.7.0,JSON Libraries,14
jackson-core-asl,1124,20593,80,codehaus;json,true,org.codehaus.jackson,40,1.7.1,JSON Libraries,116
jackson-core-asl,1124,20593,80,codehaus;json,true,org.codehaus.jackson,41,1.7.2,JSON Libraries,67
jackson-core-asl,1124,20593,80,codehaus;json,true,org.codehaus.jackson,42,1.7.3,JSON Libraries,40
jackson-core-asl,1125,20593,80,codehaus;json,true,org.codehaus.jackson,43,1.7.4,JSON Libraries,105
jackson-core-asl,1125,20593,80,codehaus;json,true,org.codehaus.jackson,44,1.7.5,JSON Libraries,39
jackson-core-asl,1125,20593,80,codehaus;json,true,org.codehaus.jackson,45,1.7.6,JSON Libraries,20
jackson-core-asl,1127,20593,80,codehaus;json,true,org.codehaus.jackson,46,1.7.7,JSON Libraries,3
jackson-core-asl,1127,20593,80,codehaus;json,true,org.codehaus.jackson,47,1.7.9,JSON Libraries,22
jackson-core-asl,1224,20593,80,codehaus;json,true,org.codehaus.jackson,48,1.8.0,JSON Libraries,125
jackson-core-asl,1226,20593,80,codehaus;json,true,org.codehaus.jackson,49,1.8.1,JSON Libraries,206
jackson-core-asl,1226,20593,80,codehaus;json,true,org.codehaus.jackson,50,1.8.2,JSON Libraries,172
jackson-core-asl,1226,20593,80,codehaus;json,true,org.codehaus.jackson,51,1.8.3,JSON Libraries,95
jackson-core-asl,1226,20593,80,codehaus;json,true,org.codehaus.jackson,52,1.8.4,JSON Libraries,496
jackson-core-asl,1226,20593,80,codehaus;json,true,org.codehaus.jackson,53,1.8.5,JSON Libraries,233
jackson-core-asl,1226,20593,80,codehaus;json,true,org.codehaus.jackson,54,1.8.6,JSON Libraries,287
jackson-core-asl,1226,20593,80,codehaus;json,true,org.codehaus.jackson,55,1.8.7,JSON Libraries,32
jackson-core-asl,1228,20593,80,codehaus;json,true,org.codehaus.jackson,56,1.8.8,JSON Libraries,517
jackson-core-asl,1228,20593,80,codehaus;json,true,org.codehaus.jackson,57,1.8.9,JSON Libraries,30
jackson-core-asl,1228,20593,80,codehaus;json,true,org.codehaus.jackson,58,1.8.10,JSON Libraries,8
jackson-core-asl,1228,20593,80,codehaus;json,true,org.codehaus.jackson,59,1.8.11,JSON Libraries,14
jackson-core-asl,1260,20593,80,codehaus;json,true,org.codehaus.jackson,60,1.9.0,JSON Libraries,177
jackson-core-asl,1260,20593,80,codehaus;json,true,org.codehaus.jackson,61,1.9.1,JSON Libraries,65
jackson-core-asl,1260,20593,80,codehaus;json,true,org.codehaus.jackson,62,1.9.2,JSON Libraries,1018
jackson-core-asl,1259,20593,80,codehaus;json,true,org.codehaus.jackson,63,1.9.3,JSON Libraries,673
jackson-core-asl,1261,20593,80,codehaus;json,true,org.codehaus.jackson,64,1.9.4,JSON Libraries,754
jackson-core-asl,1261,20593,80,codehaus;json,true,org.codehaus.jackson,65,1.9.5,JSON Libraries,249
jackson-core-asl,1261,20593,80,codehaus;json,true,org.codehaus.jackson,66,1.9.6,JSON Libraries,167
jackson-core-asl,1261,20593,80,codehaus;json,true,org.codehaus.jackson,67,1.9.7,JSON Libraries,602
jackson-core-asl,1261,20593,80,codehaus;json,true,org.codehaus.jackson,68,1.9.8,JSON Libraries,274
jackson-core-asl,1275,20593,80,codehaus;json,true,org.codehaus.jackson,69,1.9.9,JSON Libraries,835
jackson-core-asl,1275,20593,80,codehaus;json,true,org.codehaus.jackson,70,1.9.10,JSON Libraries,376
jackson-core-asl,1275,20593,80,codehaus;json,true,org.codehaus.jackson,71,1.9.11,JSON Libraries,583
jackson-core-asl,1276,20593,80,codehaus;json,true,org.codehaus.jackson,72,1.9.12,JSON Libraries,1614
jackson-core-asl,1276,20593,80,codehaus;json,true,org.codehaus.jackson,73,1.9.13,JSON Libraries,8976
hibernate-core,12841,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,0,3.3.0.CR1,Object/Relational Mapping,6
hibernate-core,12873,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,1,3.3.0.CR2,Object/Relational Mapping,2
hibernate-core,12871,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,2,3.3.0.GA,Object/Relational Mapping,103
hibernate-core,12871,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,3,3.3.0.ga,Object/Relational Mapping,1
hibernate-core,12867,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,4,3.3.0.SP1,Object/Relational Mapping,88
hibernate-core,12928,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,5,3.3.1.GA,Object/Relational Mapping,857
hibernate-core,12928,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,6,3.3.1.ga,Object/Relational Mapping,2
hibernate-core,13066,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,7,3.3.2.GA,Object/Relational Mapping,2404
hibernate-core,13066,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,8,3.3.2.ga,Object/Relational Mapping,4
hibernate-core,13468,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,9,3.5.0.Beta-1,Object/Relational Mapping,2
hibernate-core,13551,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,10,3.5.0-Beta-2,Object/Relational Mapping,1
hibernate-core,13889,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,11,3.5.0-CR-1,Object/Relational Mapping,1
hibernate-core,14012,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,12,3.5.0-CR-2,Object/Relational Mapping,8
hibernate-core,14197,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,13,3.5.0-Final,Object/Relational Mapping,241
hibernate-core,14197,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,14,3.5.0-FINAL,Object/Relational Mapping,1
hibernate-core,14214,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,15,3.5.1-Final,Object/Relational Mapping,327
hibernate-core,14256,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,16,3.5.2-Final,Object/Relational Mapping,40
hibernate-core,14267,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,17,3.5.3-Final,Object/Relational Mapping,63
hibernate-core,14290,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,18,3.5.4-Final,Object/Relational Mapping,159
hibernate-core,14319,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,19,3.5.5-Final,Object/Relational Mapping,246
hibernate-core,14342,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,20,3.5.6-Final,Object/Relational Mapping,714
hibernate-core,16118,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,21,3.6.0.Beta1,Object/Relational Mapping,1
hibernate-core,16259,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,22,3.6.0.Beta2,Object/Relational Mapping,10
hibernate-core,16304,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,23,3.6.0.CR2,Object/Relational Mapping,5
hibernate-core,16314,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,24,3.6.0.Final,Object/Relational Mapping,840
hibernate-core,16393,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,25,3.6.1.Final,Object/Relational Mapping,224
hibernate-core,16405,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,26,3.6.2.Final,Object/Relational Mapping,117
hibernate-core,16405,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,27,3.6.2.final,Object/Relational Mapping,1
hibernate-core,16412,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,28,3.6.3.Final,Object/Relational Mapping,1112
hibernate-core,16412,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,29,3.6.3.final,Object/Relational Mapping,1
hibernate-core,16417,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,30,3.6.4.Final,Object/Relational Mapping,419
hibernate-core,16417,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,31,3.6.5.Final,Object/Relational Mapping,291
hibernate-core,16420,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,32,3.6.6.Final,Object/Relational Mapping,298
hibernate-core,16420,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,33,3.6.7.Final,Object/Relational Mapping,402
hibernate-core,16420,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,34,3.6.7.FINAL,Object/Relational Mapping,1
hibernate-core,16461,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,35,3.6.8.Final,Object/Relational Mapping,447
hibernate-core,16461,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,36,3.6.9.Final,Object/Relational Mapping,1229
hibernate-core,16477,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,37,3.6.10.Final,Object/Relational Mapping,2410
hibernate-core,16477,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,38,3.6.10.FINAL,Object/Relational Mapping,4
hibernate-core,16477,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,39,3.6.10.final,Object/Relational Mapping,1
hibernate-core,18655,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,40,4.0.0.Alpha1,Object/Relational Mapping,1
hibernate-core,21994,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,41,4.0.0.Alpha3,Object/Relational Mapping,1
hibernate-core,22877,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,42,4.0.0.Beta1,Object/Relational Mapping,4
hibernate-core,22600,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,43,4.0.0.Beta2,Object/Relational Mapping,3
hibernate-core,23111,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,44,4.0.0.Beta4,Object/Relational Mapping,2
hibernate-core,23436,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,45,4.0.0.Beta5,Object/Relational Mapping,7
hibernate-core,23578,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,46,4.0.0.CR1,Object/Relational Mapping,2
hibernate-core,23608,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,47,4.0.0.CR2,Object/Relational Mapping,6
hibernate-core,23671,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,48,4.0.0.CR4,Object/Relational Mapping,2
hibernate-core,23707,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,49,4.0.0.CR5,Object/Relational Mapping,9
hibernate-core,23760,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,50,4.0.0.CR6,Object/Relational Mapping,7
hibernate-core,23757,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,51,4.0.0.CR7,Object/Relational Mapping,10
hibernate-core,23757,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,52,4.0.0.Final,Object/Relational Mapping,359
hibernate-core,23806,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,53,4.0.1.Final,Object/Relational Mapping,2952
hibernate-core,24144,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,54,4.1.0.Final,Object/Relational Mapping,850
hibernate-core,24448,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,55,4.1.1.Final,Object/Relational Mapping,212
hibernate-core,24448,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,56,4.1.1.final,Object/Relational Mapping,1
hibernate-core,24518,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,57,4.1.2,Object/Relational Mapping,155
hibernate-core,24518,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,58,4.1.2.Final,Object/Relational Mapping,151
hibernate-core,24539,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,59,4.1.3.Final,Object/Relational Mapping,197
hibernate-core,24568,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,60,4.1.4.Final,Object/Relational Mapping,881
hibernate-core,24568,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,61,4.1.4.FINAL,Object/Relational Mapping,1
hibernate-core,24671,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,62,4.1.5.Final,Object/Relational Mapping,197
hibernate-core,24709,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,63,4.1.5.SP1,Object/Relational Mapping,88
hibernate-core,24746,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,64,4.1.6.Final,Object/Relational Mapping,465
hibernate-core,24737,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,65,4.1.7.Final,Object/Relational Mapping,1069
hibernate-core,24737,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,66,4.1.7.FINAL,Object/Relational Mapping,1
hibernate-core,24861,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,67,4.1.8.Final,Object/Relational Mapping,683
hibernate-core,24861,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,68,4.1.8.FINAL,Object/Relational Mapping,1
hibernate-core,24892,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,69,4.1.9.Final,Object/Relational Mapping,1431
hibernate-core,24892,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,70,4.1.9.FINAL,Object/Relational Mapping,2
hibernate-core,24989,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,71,4.1.10.Final,Object/Relational Mapping,252
hibernate-core,25013,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,72,4.1.11.Final,Object/Relational Mapping,139
hibernate-core,25005,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,73,4.1.12.Final,Object/Relational Mapping,146
hibernate-core,25174,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,74,4.2.0.CR1,Object/Relational Mapping,109
hibernate-core,25294,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,75,4.2.0.CR2,Object/Relational Mapping,28
hibernate-core,25308,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,76,4.2.0.Final,Object/Relational Mapping,1428
hibernate-core,25308,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,77,4.2.0.FINAL,Object/Relational Mapping,5
hibernate-core,25330,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,78,4.2.0.SP1,Object/Relational Mapping,10
hibernate-core,25332,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,79,4.2.1.Final,Object/Relational Mapping,867
hibernate-core,25355,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,80,4.2.2.Final,Object/Relational Mapping,1390
hibernate-core,25355,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,81,4.2.2.FINAL,Object/Relational Mapping,1
hibernate-core,25360,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,82,4.2.3.Final,Object/Relational Mapping,763
hibernate-core,25366,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,83,4.2.4.Final,Object/Relational Mapping,475
hibernate-core,25366,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,84,4.2.4.FINAL,Object/Relational Mapping,1
hibernate-core,25367,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,85,4.2.5.Final,Object/Relational Mapping,594
hibernate-core,25367,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,86,4.2.5.FINAL,Object/Relational Mapping,2
hibernate-core,25376,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,87,4.2.6.Final,Object/Relational Mapping,586
hibernate-core,25376,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,88,4.2.6.FINAL,Object/Relational Mapping,4
hibernate-core,25419,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,89,4.2.7.Final,Object/Relational Mapping,749
hibernate-core,25419,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,90,4.2.7.SP1,Object/Relational Mapping,189
hibernate-core,25582,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,91,4.2.8.Final,Object/Relational Mapping,493
hibernate-core,25582,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,92,4.2.8.FINAL,Object/Relational Mapping,1
hibernate-core,25637,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,93,4.2.9.Final,Object/Relational Mapping,24
hibernate-core,25637,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,94,4.2.10.Final,Object/Relational Mapping,54
hibernate-core,25646,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,95,4.2.11.Final,Object/Relational Mapping,439
hibernate-core,25679,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,96,4.2.12.Final,Object/Relational Mapping,80
hibernate-core,25680,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,97,4.2.13.Final,Object/Relational Mapping,75
hibernate-core,25680,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,98,4.2.14.Final,Object/Relational Mapping,46
hibernate-core,25706,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,99,4.2.15.Final,Object/Relational Mapping,132
hibernate-core,25706,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,100,4.2.15.FINAL,Object/Relational Mapping,1
hibernate-core,25797,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,101,4.2.16.Final,Object/Relational Mapping,105
hibernate-core,25808,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,102,4.2.17.Final,Object/Relational Mapping,44
hibernate-core,25812,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,103,4.2.18.Final,Object/Relational Mapping,71
hibernate-core,25812,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,104,4.2.19.Final,Object/Relational Mapping,105
hibernate-core,25813,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,105,4.2.20.Final,Object/Relational Mapping,79
hibernate-core,25813,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,106,4.2.21.Final,Object/Relational Mapping,352
hibernate-core,25813,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,107,4.2.21.FINAL,Object/Relational Mapping,2
hibernate-core,25763,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,108,4.3.0.Beta1,Object/Relational Mapping,24
hibernate-core,26596,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,109,4.3.0.Beta2,Object/Relational Mapping,8
hibernate-core,26813,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,110,4.3.0.Beta3,Object/Relational Mapping,30
hibernate-core,26853,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,111,4.3.0.Beta4,Object/Relational Mapping,10
hibernate-core,27800,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,112,4.3.0.Beta5,Object/Relational Mapping,10
hibernate-core,27691,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,113,4.3.0.CR1,Object/Relational Mapping,24
hibernate-core,27694,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,114,4.3.0.CR2,Object/Relational Mapping,32
hibernate-core,27694,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,115,4.3.0.Final,Object/Relational Mapping,1653
hibernate-core,27694,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,116,4.3.0.FINAL,Object/Relational Mapping,1
hibernate-core,27715,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,117,4.3.1.Final,Object/Relational Mapping,997
hibernate-core,27762,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,118,4.3.2.Final,Object/Relational Mapping,292
hibernate-core,27762,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,119,4.3.3.Final,Object/Relational Mapping,223
hibernate-core,27762,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,120,4.3.4.Final,Object/Relational Mapping,894
hibernate-core,27762,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,121,4.3.4.final,Object/Relational Mapping,2
hibernate-core,27787,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,122,4.3.5.Final,Object/Relational Mapping,6591
hibernate-core,27787,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,123,4.3.5.FINAL,Object/Relational Mapping,9
hibernate-core,27787,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,124,4.3.5.final,Object/Relational Mapping,2
hibernate-core,27887,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,125,4.3.6.Final,Object/Relational Mapping,5468
hibernate-core,27887,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,126,4.3.6.FINAL,Object/Relational Mapping,2
hibernate-core,27887,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,127,4.3.6.final,Object/Relational Mapping,2
hibernate-core,27979,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,128,4.3.7.Final,Object/Relational Mapping,1618
hibernate-core,27990,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,129,4.3.8.Final,Object/Relational Mapping,3886
hibernate-core,27990,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,130,4.3.8.FINAL,Object/Relational Mapping,3
hibernate-core,27990,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,131,4.3.8.FInal,Object/Relational Mapping,2
hibernate-core,28015,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,132,4.3.9.Final,Object/Relational Mapping,825
hibernate-core,28015,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,133,4.3.9.FINAL,Object/Relational Mapping,2
hibernate-core,28013,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,134,4.3.10.Final,Object/Relational Mapping,2947
hibernate-core,28013,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,135,4.3.10.FINAL,Object/Relational Mapping,4
hibernate-core,28013,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,136,4.3.10.final,Object/Relational Mapping,1
hibernate-core,28013,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,137,4.3.10.FinaL,Object/Relational Mapping,1
hibernate-core,28032,87911,18,mapping;persistence;relational;hibernate,true,org.hibernate,138,4.3.11.Final,Object/Relational Mapping,4487
hibernate-core,28032,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,139,4.3.11.FINAL,Object/Relational Mapping,6
hibernate-core,28032,87911,18,mapping;persistence;relational;hibernate,false,org.hibernate,140,4.3.11.final,Object/Relational Mapping,1
